date,instance_type,stack_type,env,cost,hours,DefaultVCpus,core_seconds_used,cost_per_core_hour
2023-05-08T00:00:00.000+0000,m5n.4xlarge,cmp,prod,2.3914004712,4.078053,16,234895.8528,0.03665046272081310
2023-05-08T00:00:00.000+0000,m5n.4xlarge,cmp,prod,3.1115382667,5.301943,16,305391.9168,0.036679221498373300
2023-05-08T00:00:00.000+0000,m6a.4xlarge,cmp,prod,9.611577467,16.871944,16,971823.9744,0.03560488297539990
2023-05-08T00:00:00.000+0000,m6a.4xlarge,cmp,prod,6.994406883,12.038886,16,693439.8336,0.03631153498650120
2023-05-08T00:00:00.000+0000,m6a.4xlarge,cmp,prod,69.8725137011,123.631673,16,7121184.364800000,0.035322923328221500
2023-05-08T00:00:00.000+0000,m6i.4xlarge,cmp,prod,2.7810851202,4.881666,16,281183.9616,0.03560625
2023-05-08T00:00:00.000+0000,m6i.4xlarge,cmp,prod,28.1891260966,53.879446,16,3103456.0896,0.0326993039430565
2023-05-08T00:00:00.000+0000,m6id.8xlarge,io,prod,0.1447436088,0.123333,32,14207.9616,0.036675
2023-05-08T00:00:00.000+0000,m6id.8xlarge,io,prod,2.7401747935,2.359169,32,271776.2688,0.036296875
2023-05-08T00:00:00.000+0000,m6idn.8xlarge,io,prod,0.0533012616,0.045278,32,5216.0256,0.0367875
2023-05-08T00:00:00.000+0000,m6idn.8xlarge,io,prod,11.0046607482,9.369169,32,1079328.2688,0.03670503204513120
2023-05-08T00:00:00.000+0000,m6in.4xlarge,cmp,prod,17.9484170184,30.623887,16,1763935.8912,0.036630753752781300
2023-05-08T00:00:00.000+0000,m6in.4xlarge,cmp,prod,5.8448790697,9.938889,16,572480.0064,0.03675510832812900
2023-05-08T00:00:00.000+0000,r5.2xlarge,cmp,prod,365.7771100137,1427.127521,8,41101272.60480000,0.032037878941381900
2023-05-08T00:00:00.000+0000,r5.2xlarge,cmp,prod,444.0266159501,1762.46831,8,50759087.328,0.03149181558547430
2023-05-08T00:00:00.000+0000,r5.2xlarge,cmp,prod,389.8628962533,1512.217194,8,43551855.1872,0.032226099680005700
2023-05-08T00:00:00.000+0000,r5.2xlarge,cmp,prod,208.7764884849,896.625022,8,25822800.6336,0.02910588085351530
2023-05-08T00:00:00.000+0000,r5.2xlarge,cmp,prod,369.84747312,2595.420864,8,74748120.8832,0.0178125
2023-05-08T00:00:00.000+0000,r5a.2xlarge,cmp,prod,12.5142319763,43.174448,8,1243424.1024,0.036231592284341400
2023-05-08T00:00:00.000+0000,r5a.2xlarge,cmp,prod,4.1307904155,14.110281,8,406376.0928,0.036593800076518700
2023-05-08T00:00:00.000+0000,r5a.2xlarge,cmp,prod,15.2196915831,52.161666,8,1502255.9808,0.0364724057680117
2023-05-08T00:00:00.000+0000,r5ad.4xlarge,io,prod,32.414336639,55.189446,16,3178912.0896,0.03670803363268950
2023-05-08T00:00:00.000+0000,r5ad.4xlarge,io,prod,795.023586018,1408.356097,16,81121311.18720000,0.0352815415305615
2023-05-08T00:00:00.000+0000,r5ad.4xlarge,io,prod,0.119352926,0.204722,16,11791.9872,0.036437500000000000
2023-05-08T00:00:00.000+0000,r5b.2xlarge,cmp,prod,99.3550289126,337.482211,8,9719487.6768,0.03680009852156330
2023-05-08T00:00:00.000+0000,r5b.2xlarge,cmp,prod,20.9978392956,71.131938,8,2048599.8144000000,0.036899457342916800
2023-05-08T00:00:00.000+0000,r5b.2xlarge,cmp,prod,6.3672164429,21.581666,8,621551.9808000000,0.036878619813804000
2023-05-08T00:00:00.000+0000,r5b.2xlarge,cmp,prod,57.2452072567,196.662499,8,5663879.9712,0.036385436692165200
2023-05-08T00:00:00.000+0000,r5d.4xlarge,io,prod,1480.5002765476000,2613.154518,16,150517700.2368,0.035409795573453000
2023-05-08T00:00:00.000+0000,r5d.4xlarge,io,prod,57.8170520903,102.152214,16,5883967.5264,0.035374326352278100
2023-05-08T00:00:00.000+0000,r5d.4xlarge,io,prod,306.6069655855,556.524434,16,32055807.3984,0.03443323271785360
2023-05-08T00:00:00.000+0000,r5d.4xlarge,io,prod,0.031480509,0.055556,16,3200.0256,0.035415289302685600
2023-05-08T00:00:00.000+0000,r5dn.4xlarge,io,prod,1198.4692265175,2057.968006,16,118538957.1456,0.036397226020502000
2023-05-08T00:00:00.000+0000,r5dn.4xlarge,io,prod,23.2246477032,41.304169,16,2379120.1344,0.03514271117402220
2023-05-08T00:00:00.000+0000,r5dn.4xlarge,io,prod,329.5616409007,596.043057,16,34332080.0832,0.0345572393040957
2023-05-08T00:00:00.000+0000,r5dn.4xlarge,io,prod,1504.2186955576,2806.217324,16,161638117.86240000,0.03350192006453100
2023-05-08T00:00:00.000+0000,r5dn.4xlarge,io,prod,0.1641055384,0.2975,16,17136,0.034475953445378200
2023-05-08T00:00:00.000+0000,r5n.2xlarge,cmp,prod,50.222194992,171.52389,8,4939888.032,0.0366
2023-05-08T00:00:00.000+0000,r5n.2xlarge,cmp,prod,123.5720687868,423.711967,8,12202904.6496,0.03645520967395760
2023-05-08T00:00:00.000+0000,r5n.2xlarge,cmp,prod,43.6573554956,155.473895,8,4477648.176,0.035100229764939
2023-05-08T00:00:00.000+0000,r5n.2xlarge,cmp,prod,78.1982513183,271.778882,8,7827231.8016,0.03596593430238450
2023-05-08T00:00:00.000+0000,r6a.2xlarge,cmp,prod,44.5509904327,152.958342,8,4405200.2496,0.03640778091127260
2023-05-08T00:00:00.000+0000,r6a.2xlarge,cmp,prod,6.7138593429,22.842773,8,657871.8624,0.03673951572615550
2023-05-08T00:00:00.000+0000,r6a.2xlarge,cmp,prod,19.1567862488,65.407778,8,1883744.0064,0.03661029856571490
2023-05-08T00:00:00.000+0000,r6a.2xlarge,cmp,prod,48.9242984947,170.362514,8,4906440.4032000000,0.03589720043599200
2023-05-08T00:00:00.000+0000,r6i.2xlarge,cmp,prod,68.690481363,240.621931,8,6929911.612800000,0.03568382206348020
2023-05-08T00:00:00.000+0000,r6i.2xlarge,cmp,prod,17.3262442446,59.503329,8,1713695.8752,0.03639763635031240
2023-05-08T00:00:00.000+0000,r6i.2xlarge,cmp,prod,161.9927327449,560.509435,8,16142671.728000000,0.03612622790749720
2023-05-08T00:00:00.000+0000,r6id.4xlarge,io,prod,2.3624787655,4.140278,16,238480.01280000000,0.03566304553552930
2023-05-08T00:00:00.000+0000,r6idn.4xlarge,io,prod,38.8030913572,66.318048,16,3819919.5648,0.03656912835891970
2023-05-08T00:00:00.000+0000,r6in.2xlarge,cmp,prod,30.98054223,108.74527,8,3131863.776,0.03561136754499760
2023-05-08T00:00:00.000+0000,r6in.2xlarge,cmp,prod,12.1392304464,41.357504,8,1191096.1152,0.03668992707587000
2023-05-08T00:00:00.000+0000,r6in.2xlarge,cmp,prod,28.1947814351,95.722502,8,2756808.0576,0.036818382363088500
2023-05-09T00:00:00.000+0000,c5.2xlarge,cmp,prod,11.808,48,8,1382400,0.03075
2023-05-09T00:00:00.000+0000,c5.2xlarge,cmp,prod,11.808,48,8,1382400,0.03075
2023-05-09T00:00:00.000+0000,c5.2xlarge,cmp,prod,11.808,48,8,1382400,0.03075
2023-05-09T00:00:00.000+0000,c5.2xlarge,cmp,prod,11.808,48,8,1382400,0.03075
2023-05-09T00:00:00.000+0000,c5.2xlarge,cmp,prod,11.808,48,8,1382400,0.03075
2023-05-09T00:00:00.000+0000,c5.2xlarge,io,prod,17.712,72,8,2073600,0.03075
2023-05-09T00:00:00.000+0000,c5.2xlarge,io,prod,11.808,48,8,1382400,0.03075
2023-05-09T00:00:00.000+0000,c5.2xlarge,io,prod,11.808,48,8,1382400,0.03075
2023-05-09T00:00:00.000+0000,c5.2xlarge,io,prod,11.808,48,8,1382400,0.03075
2023-05-09T00:00:00.000+0000,c5.2xlarge,io,prod,11.808,48,8,1382400,0.03075
2023-05-09T00:00:00.000+0000,c5.2xlarge,io,prod,11.808,48,8,1382400,0.03075
2023-05-09T00:00:00.000+0000,c5ad.16xlarge,io,prod,204.5074243937,87.208609,64,20092863.5136,0.036641204839668600
2023-05-09T00:00:00.000+0000,c5ad.16xlarge,io,prod,54.3456436113,24.527789,64,5651202.5856,0.03461994399195800
2023-05-09T00:00:00.000+0000,c5ad.16xlarge,io,prod,45.5549205198,20.994999,64,4837247.7696,0.03390310393069680
2023-05-09T00:00:00.000+0000,c5ad.16xlarge,io,prod,199.706520582,85.96584,64,19806529.536,0.03629830621202270
2023-05-09T00:00:00.000+0000,c5d.18xlarge,io,prod,61.213668727,23.713612,72,6146568.2304,0.03585239749349680
2023-05-09T00:00:00.000+0000,c5d.18xlarge,io,prod,3384.9766234052,2903.316428,72,752539618.1376000,0.016193055555555600
2023-05-09T00:00:00.000+0000,c5d.18xlarge,io,prod,4952.2792428337,3405.562778,72,882721872.0576,0.02019685456829600
2023-05-09T00:00:00.000+0000,c5d.18xlarge,io,prod,2091.4995846525,952.810583,72,246968503.1136,0.030487282425992800
2023-05-09T00:00:00.000+0000,c6id.16xlarge,io,prod,1.999362816,0.867779,64,199936.2816,0.036000000000000000
2023-05-09T00:00:00.000+0000,c6id.16xlarge,io,prod,138.9332273464,59.432223,64,13693184.1792,0.036526173306482200
2023-05-09T00:00:00.000+0000,m5.4xlarge,cmp,prod,26.5216044513,55.635839,16,3204624.3264,0.029793750000000000
2023-05-09T00:00:00.000+0000,m5.4xlarge,cmp,prod,16.7912709512,30.30472,16,1745551.872,0.034630065364405300
2023-05-09T00:00:00.000+0000,m5.4xlarge,cmp,prod,39.1988872844,76.532496,16,4408271.769600000,0.03201163666836370
2023-05-09T00:00:00.000+0000,m5a.4xlarge,cmp,prod,3.1691198074,5.445832,16,313679.9232,0.03637093247872870
2023-05-09T00:00:00.000+0000,m5a.4xlarge,cmp,prod,2.3028221088,3.958896,16,228032.4096,0.036355181292966500
2023-05-09T00:00:00.000+0000,m5a.4xlarge,cmp,prod,3.9682236496,6.879722,16,396271.9872,0.036050000000000000
2023-05-09T00:00:00.000+0000,m5ad.8xlarge,io,prod,12.7933137665,11.206666,32,1291007.9232,0.0356743972920336
2023-05-09T00:00:00.000+0000,m5ad.8xlarge,io,prod,20.2659741237,17.376665,32,2001791.808,0.036446101214797300
2023-05-09T00:00:00.000+0000,m5ad.8xlarge,io,prod,3.668655393,3.111667,32,358464.0384,0.036843750000000000
2023-05-09T00:00:00.000+0000,m5ad.8xlarge,io,prod,27.1373015354,23.164717,32,2668575.3984,0.03660915317813940
2023-05-09T00:00:00.000+0000,m5d.8xlarge,io,prod,53.9464148359,46.893348,32,5402113.6896,0.03595020478430920
2023-05-09T00:00:00.000+0000,m5d.8xlarge,io,prod,63.8606305387,61.73167,32,7111488.384000000,0.03232772909487750
2023-05-09T00:00:00.000+0000,m5d.8xlarge,io,prod,280.3716453025,284.401386,32,32763039.6672,0.03080721243638080
2023-05-09T00:00:00.000+0000,m5d.8xlarge,io,prod,301.5580961982,267.83028,32,30854048.256,0.03518530655381370
2023-05-09T00:00:00.000+0000,m5dn.8xlarge,io,prod,0.1114250312,0.094444,32,10879.9488,0.03686875
2023-05-09T00:00:00.000+0000,m5dn.8xlarge,io,prod,12.4836950989,10.662778,32,1228352.0256000000,0.03658666361061110
2023-05-09T00:00:00.000+0000,m5n.4xlarge,cmp,prod,1.084818651,1.885002,16,108576.1152,0.03596875
2023-05-09T00:00:00.000+0000,m5n.4xlarge,cmp,prod,2.9587048322,5.027225,16,289568.16,0.0367835241137009
2023-05-09T00:00:00.000+0000,m5n.4xlarge,cmp,prod,6.5988419684,11.255282,16,648304.2432000000,0.03664302884858860
2023-05-09T00:00:00.000+0000,m5n.4xlarge,cmp,prod,2.117780256,3.6175,16,208368,0.03658915438838980
2023-05-09T00:00:00.000+0000,m6a.4xlarge,cmp,prod,131.0169146162,232.044459,16,13365760.8384,0.03528874250564410
2023-05-09T00:00:00.000+0000,m6a.4xlarge,cmp,prod,5.7716075479,9.835558,16,566528.1408,0.03667564887968230
2023-05-09T00:00:00.000+0000,m6a.4xlarge,cmp,prod,74.4222731429,130.688336,16,7527648.1536,0.035591485925960900
2023-05-09T00:00:00.000+0000,m6i.4xlarge,cmp,prod,0.0475559656,0.081112,16,4672.0512,0.036643750000000000
2023-05-09T00:00:00.000+0000,m6i.4xlarge,cmp,prod,29.0873734634,54.955559,16,3165440.1984,0.03308056317764870
2023-05-09T00:00:00.000+0000,m6id.8xlarge,io,prod,0.9801719298,0.827778,32,95360.0256,0.037003125000000000
2023-05-09T00:00:00.000+0000,m6id.8xlarge,io,prod,10.8791517048,9.606671,32,1106688.4992,0.03538931340263450
2023-05-09T00:00:00.000+0000,m6idn.8xlarge,io,prod,14.89819569,12.70778,32,1463936.256,0.03663650262378640
2023-05-09T00:00:00.000+0000,m6in.4xlarge,cmp,prod,32.6154258784,55.385549,16,3190207.6224,0.03680498170019040
2023-05-09T00:00:00.000+0000,m6in.4xlarge,cmp,prod,14.5713338144,24.778617,16,1427248.3392,0.03675380120690350
2023-05-09T00:00:00.000+0000,r5.2xlarge,cmp,prod,302.8403796595,1191.169755,8,34305688.944,0.03177972518067970
2023-05-09T00:00:00.000+0000,r5.2xlarge,cmp,prod,400.8142639136,1570.215561,8,45222208.1568,0.03190758277627340
2023-05-09T00:00:00.000+0000,r5.2xlarge,cmp,prod,433.3049346553,1665.724446,8,47972864.0448,0.03251625259026340
2023-05-09T00:00:00.000+0000,r5.2xlarge,cmp,prod,549.6267861485,2377.092214,8,68460255.7632,0.028902264650875000
2023-05-09T00:00:00.000+0000,r5.2xlarge,cmp,prod,401.0140865925,2814.133941,8,81047057.5008,0.0178125
2023-05-09T00:00:00.000+0000,r5a.2xlarge,cmp,prod,1.0132927266,3.554166,8,102359.9808,0.035637500000000000
2023-05-09T00:00:00.000+0000,r5a.2xlarge,cmp,prod,7.8634787514,27.191667,8,783120.0096,0.03614838486823920
2023-05-09T00:00:00.000+0000,r5a.2xlarge,cmp,prod,3.2604825363,11.125829,8,320423.8752,0.03663190554497110
2023-05-09T00:00:00.000+0000,r5ad.4xlarge,io,prod,43.6393437147,74.029717,16,4264111.699200000,0.03684275845831950
2023-05-09T00:00:00.000+0000,r5ad.4xlarge,io,prod,705.3866884869,1247.418877,16,71851327.3152,0.03534231270931080
2023-05-09T00:00:00.000+0000,r5ad.4xlarge,io,prod,5.9637419736,10.275,16,591840,0.036275802759124100
2023-05-09T00:00:00.000+0000,r5ad.4xlarge,io,prod,31.7350907965,55.540001,16,3199104.0576,0.03571197585648680
2023-05-09T00:00:00.000+0000,r5b.2xlarge,cmp,prod,94.1606636326,320.300839,8,9224664.1632,0.0367469626080967
2023-05-09T00:00:00.000+0000,r5b.2xlarge,cmp,prod,34.1510787074,115.804168,8,3335160.0384,0.03686296367523660
2023-05-09T00:00:00.000+0000,r5b.2xlarge,cmp,prod,2.3902677802,8.136389,8,234328.0032,0.036721876562809400
2023-05-09T00:00:00.000+0000,r5b.2xlarge,cmp,prod,39.7199345003,136.410839,8,3928632.1632,0.03639734092198860
2023-05-09T00:00:00.000+0000,r5d.4xlarge,io,prod,1192.1181662412,2127.570819,16,122548079.1744,0.0350199319922497
2023-05-09T00:00:00.000+0000,r5d.4xlarge,io,prod,27.5653559514,48.385268,16,2786991.4368000000,0.035606597176696400
2023-05-09T00:00:00.000+0000,r5d.4xlarge,io,prod,180.1297174404,328.606402,16,18927728.7552,0.03426015826686480
2023-05-09T00:00:00.000+0000,r5d.4xlarge,io,prod,313.5157168236,535.520563,16,30845984.4288,0.036590065172670100
2023-05-09T00:00:00.000+0000,r5dn.4xlarge,io,prod,57.7005541297,98.870266,16,5694927.321600000,0.03647491585697010
2023-05-09T00:00:00.000+0000,r5dn.4xlarge,io,prod,13.017597735,22.94945,16,1321888.3200000000,0.035451823831834800
2023-05-09T00:00:00.000+0000,r5dn.4xlarge,io,prod,18.273769565,32.778062,16,1888016.3712,0.03484375
2023-05-09T00:00:00.000+0000,r5dn.4xlarge,io,prod,604.7779286284,1119.870571,16,64504544.8896,0.033752668851296200
2023-05-09T00:00:00.000+0000,r5n.2xlarge,cmp,prod,47.2028970234,161.820295,8,4660424.496000000,0.036462435863962600
2023-05-09T00:00:00.000+0000,r5n.2xlarge,cmp,prod,121.6740958444,420.457243,8,12109168.5984,0.036173147766537600
2023-05-09T00:00:00.000+0000,r5n.2xlarge,cmp,prod,54.5043227117,193.451382,8,5571399.8016,0.035218359613282600
2023-05-09T00:00:00.000+0000,r5n.2xlarge,cmp,prod,29.7201769413,102.349987,8,2947679.6256,0.036297240737925100
2023-05-09T00:00:00.000+0000,r6a.2xlarge,cmp,prod,22.2324673567,76.740836,8,2210136.0768,0.03621355414459520
2023-05-09T00:00:00.000+0000,r6a.2xlarge,cmp,prod,1.1861306475,4.024444,8,115903.9872,0.03684144466602100
2023-05-09T00:00:00.000+0000,r6a.2xlarge,cmp,prod,14.1361459386,48.148058,8,1386664.0704,0.03669967836137860
2023-05-09T00:00:00.000+0000,r6a.2xlarge,cmp,prod,20.41991874,70.949164,8,2043335.9232,0.03597632020724020
2023-05-09T00:00:00.000+0000,r6i.2xlarge,cmp,prod,86.699005161,301.672499,8,8688167.9712,0.03592430758869070
2023-05-09T00:00:00.000+0000,r6i.2xlarge,cmp,prod,4.3848019422,15.153893,8,436432.1184,0.03616893974208480
2023-05-09T00:00:00.000+0000,r6i.2xlarge,cmp,prod,1.5440186745,5.400555,8,155535.984,0.0357375
2023-05-09T00:00:00.000+0000,r6id.4xlarge,io,prod,6.1748712336,10.638055,16,612751.968,0.03627819672863130
2023-05-09T00:00:00.000+0000,r6id.4xlarge,io,prod,14.9282069284,25.401943,16,1463151.9168,0.036729982939690900
2023-05-09T00:00:00.000+0000,r6idn.4xlarge,io,prod,21.2532135205,36.033058,16,2075504.1408,0.03686408866633660
2023-05-09T00:00:00.000+0000,r6idn.4xlarge,io,prod,234.3433437306,403.087786,16,23217856.4736,0.03633565563597230
2023-05-09T00:00:00.000+0000,r6in.2xlarge,cmp,prod,26.9211755958,94.693336,8,2727168.0768,0.03553731541863730
2023-05-09T00:00:00.000+0000,r6in.2xlarge,cmp,prod,7.171134991,24.387226,8,702352.1088000000,0.03675661487185960
2023-05-09T00:00:00.000+0000,r6in.2xlarge,cmp,prod,7.2673597194,24.650837,8,709944.1056,0.03685148560777060
2023-05-10T00:00:00.000+0000,c5.2xlarge,cmp,prod,11.808,48,8,1382400,0.03075
2023-05-10T00:00:00.000+0000,c5.2xlarge,cmp,prod,11.808,48,8,1382400,0.03075
2023-05-10T00:00:00.000+0000,c5.2xlarge,cmp,prod,11.808,48,8,1382400,0.03075
2023-05-10T00:00:00.000+0000,c5.2xlarge,cmp,prod,11.808,48,8,1382400,0.03075
2023-05-10T00:00:00.000+0000,c5.2xlarge,cmp,prod,11.808,48,8,1382400,0.03075
2023-05-10T00:00:00.000+0000,c5.2xlarge,io,prod,15.591001776,63.378056,8,1825288.0128,0.030750000000000000
2023-05-10T00:00:00.000+0000,c5.2xlarge,io,prod,11.808,48,8,1382400,0.03075
2023-05-10T00:00:00.000+0000,c5.2xlarge,io,prod,11.808,48,8,1382400,0.03075
2023-05-10T00:00:00.000+0000,c5.2xlarge,io,prod,11.808,48,8,1382400,0.03075
2023-05-10T00:00:00.000+0000,c5.2xlarge,io,prod,11.808,48,8,1382400,0.03075
2023-05-10T00:00:00.000+0000,c5.2xlarge,io,prod,11.808,48,8,1382400,0.03075
2023-05-10T00:00:00.000+0000,c5.9xlarge,cmp,prod,96.575888475,165.653325,36,21468670.92,0.016194444444444400
2023-05-10T00:00:00.000+0000,c5a.8xlarge,cmp,prod,0.5528233712,0.479168,32,55200.1536,0.03605359779868440
2023-05-10T00:00:00.000+0000,c5ad.16xlarge,io,prod,349.3621439842,150.753066,64,34733506.406400000,0.03621009936708770
2023-05-10T00:00:00.000+0000,c5ad.16xlarge,io,prod,376.4499515045,169.746953,64,39109697.9712,0.03465175891703820
2023-05-10T00:00:00.000+0000,c5ad.16xlarge,io,prod,21.79854498,10.068612,64,2319808.2048,0.033828125
2023-05-10T00:00:00.000+0000,c5ad.16xlarge,io,prod,90.4461195161,38.679449,64,8911745.0496,0.036536730847408500
2023-05-10T00:00:00.000+0000,c5d.18xlarge,io,prod,2.7030359011,1.041389,72,269928.02880000000,0.03605008819284200
2023-05-10T00:00:00.000+0000,c5d.18xlarge,io,prod,3531.0859072764,3023.393938,72,783663708.7296000,0.016221127920804700
2023-05-10T00:00:00.000+0000,c5d.18xlarge,io,prod,2688.2464556815,1849.496378,72,479389461.1776,0.020187526060086000
2023-05-10T00:00:00.000+0000,c5d.18xlarge,io,prod,1578.5216387175,708.901455,72,183747257.13600000,0.030926599873961600
2023-05-10T00:00:00.000+0000,c5n.9xlarge,cmp,prod,10.3699355261,8.199721,36,1062683.8416000000,0.035129703146471600
2023-05-10T00:00:00.000+0000,c6a.8xlarge,cmp,prod,1.8713537696,2.115002,32,243648.2304,0.02765
2023-05-10T00:00:00.000+0000,c6a.8xlarge,cmp,prod,0.179381328,0.166944,32,19231.9488,0.03357812500000000
2023-05-10T00:00:00.000+0000,c6i.8xlarge,cmp,prod,146.8315882841,269.861401,32,31088033.3952,0.017003125
2023-05-10T00:00:00.000+0000,c6i.8xlarge,cmp,prod,0.0887243784,0.080556,32,9280.0512,0.03441875
2023-05-10T00:00:00.000+0000,c6i.8xlarge,cmp,prod,160.6792215735,278.134171,32,32041056.4992,0.01805324982586150
2023-05-10T00:00:00.000+0000,c6id.16xlarge,io,prod,0.0961709623,0.041111,64,9471.9744,0.0365515625
2023-05-10T00:00:00.000+0000,c6id.16xlarge,io,prod,2.059176948,0.91389,64,210560.256,0.03520625
2023-05-10T00:00:00.000+0000,c6id.16xlarge,io,prod,101.7375843594,43.80167,64,10091904.768,0.036291989680202300
2023-05-10T00:00:00.000+0000,c6in.8xlarge,cmp,prod,14.3562661072,12.50778,32,1440896.256,0.03586834081267820
2023-05-10T00:00:00.000+0000,c6in.8xlarge,cmp,prod,1.919148,1.6275,32,187488,0.03685
2023-05-10T00:00:00.000+0000,c6in.8xlarge,cmp,prod,0.7906180486,0.671666,32,77375.9232,0.036784375000000000
2023-05-10T00:00:00.000+0000,m5.4xlarge,cmp,prod,2.4872801238,5.093058,16,293360.1408,0.0305229211482571
2023-05-10T00:00:00.000+0000,m5.4xlarge,cmp,prod,5.3005644766,9.48472,16,546319.872,0.03492831415028590
2023-05-10T00:00:00.000+0000,m5.4xlarge,cmp,prod,25.7170585748,50.431107,16,2904831.7632,0.03187152248958170
2023-05-10T00:00:00.000+0000,m5a.4xlarge,cmp,prod,1.8282972136,3.141944,16,180975.9744,0.03636875
2023-05-10T00:00:00.000+0000,m5a.4xlarge,cmp,prod,0.0697622583,0.121389,16,6992.0064,0.035918750000000000
2023-05-10T00:00:00.000+0000,m5a.4xlarge,cmp,prod,7.7534386665,13.426381,16,773359.5456,0.03609237043520890
2023-05-10T00:00:00.000+0000,m5ad.8xlarge,io,prod,2.3472012349,2.040001,32,235008.11520000000,0.03595588364448110
2023-05-10T00:00:00.000+0000,m5ad.8xlarge,io,prod,25.9482195848,22.098055,32,2545695.936,0.036694716436582300
2023-05-10T00:00:00.000+0000,m5d.8xlarge,io,prod,594.5075796264,515.6405650000000,32,59401793.08800000,0.03602967478581710
2023-05-10T00:00:00.000+0000,m5d.8xlarge,io,prod,103.9885264686,101.440283,32,11685920.6016,0.03203501958037470
2023-05-10T00:00:00.000+0000,m5d.8xlarge,io,prod,1556.9011615354,1571.762793,32,181067073.7536,0.03095451903726370
2023-05-10T00:00:00.000+0000,m5d.8xlarge,io,prod,134.0482823617,117.930011,32,13585537.2672,0.035521143331387700
2023-05-10T00:00:00.000+0000,m5dn.8xlarge,io,prod,0.1118435,0.095,32,10944,0.036790625
2023-05-10T00:00:00.000+0000,m5dn.8xlarge,io,prod,25.9129718962,22.063054,32,2541663.8208000000,0.03670300456846320
2023-05-10T00:00:00.000+0000,m5n.4xlarge,cmp,prod,0.3772291738,0.649723,16,37424.0448,0.03628750000000000
2023-05-10T00:00:00.000+0000,m5n.4xlarge,cmp,prod,2.9090354256,4.988058,16,287312.1408,0.03645
2023-05-10T00:00:00.000+0000,m6a.4xlarge,cmp,prod,183.2669667523,328.736108,16,18935199.8208,0.03484310102624550
2023-05-10T00:00:00.000+0000,m6a.4xlarge,cmp,prod,0.064592,0.11,16,6336,0.036700000000000000
2023-05-10T00:00:00.000+0000,m6a.4xlarge,cmp,prod,125.0740673063,221.515278,16,12759280.0128,0.035289345625378300
