EAN,Description,Size,BSP,Soc Date,Zone 1,Zone 2,Zone 3,Zone 4,Zone 5,Zone 6,Old National #,Group,Group Item,Merch Cat. Code,Merch Cat. Desc
6009800091168,ORIGINAL ICED COSMO,300ML,224.68,2023-03-03T07:03:00,29.9800,29.9800,29.9800,29.9800,29.9800,29.7200,2558359,ORIGINAL COSMO,MCOCK,M,COCK
6009800091175,ORIGINAL ICED MOJITO,300ML,224.68,2023-03-03T07:03:00,29.9800,29.9800,29.9800,29.9800,29.9800,29.7200,2558351,ORIGINAL MOJITO,MCOCK,M,COCK
6009800091182,ORIGINAL ICED SINGAPORE,300ML,224.68,2023-03-03T07:03:00,29.9800,29.9800,29.9800,29.9800,29.9800,29.7200,2558390,ORIGINAL SINGAPO,MCOCK,M,COCK
6009800091304,GLUHWEIN WINE RED,2LT,732.31,2023-03-03T07:03:00,139.9800,139.9800,139.9800,139.9800,139.9800,138.7700,2564251,GLUHWEIN W/RED,MBWIN,M,BWIN
6009800091311,GLUHWEIN WINE RED,750ML,280.28,2023-03-03T07:03:00,74.9800,74.9800,74.9800,74.9800,74.9800,74.3300,2566806,GLUHWEIN W/RED,MRWIN,M,RWIN
6009800091397,ORIGINAL STRAW DAIQ,2LT,710.47,2023-03-03T07:03:00,139.9800,139.9800,139.9800,139.9800,139.9800,138.7700,2586242,ORIGINAL STRAW D,MCOCK,M,COCK
6009800091427,ORIGINAL PINA COLADO,2LT,710.47,2023-03-03T07:03:00,139.9800,139.9800,139.9800,139.9800,139.9800,138.7700,2586246,ORIGINAL PINACOL,MCOCK,M,COCK
6009800091458,ORIGINAL MAGARITA,2LT,710.47,2023-03-03T07:03:00,139.9800,139.9800,139.9800,139.9800,139.9800,138.7700,2586238,ORIGINAL MAGARIT,MCOCK,M,COCK
6009800091489,ORIGINAL MOJITO,2LT,710.47,2023-03-03T07:03:00,139.9800,139.9800,139.9800,139.9800,139.9800,138.7700,2586254,ORIGINAL MOJITO,MCOCK,M,COCK
6009800091519,ORIGINAL COSMOPOLITAN,2LT,710.47,2023-03-03T07:03:00,139.9800,139.9800,139.9800,139.9800,139.9800,138.7700,2612549,ORIGINAL COSMOPO,MCOCK,M,COCK
6009800091540,ORIGINAL SINGAPORE SLING,2LT,710.47,2023-03-03T07:03:00,139.9800,139.9800,139.9800,139.9800,139.9800,138.7700,2586250,ORIGINAL SINGAPO,MCOCK,M,COCK
6009800293982,EKUZENI CAKE RING VAN,1'S,210.03,2023-03-03T07:04:00,89.9800,89.9800,89.9800,89.9800,89.9800,89.2000,2861416,EKUZENI CAKE,BSSHE,B,SSHE
6009800293999,EKUZENI CAKE RNG CHOC GAN,1'S,210.03,2023-03-03T07:04:00,89.9800,89.9800,89.9800,89.9800,89.9800,89.2000,2861412,EKUZENI CAKE,BSSHE,B,SSHE
6009800476064,MARLBORO SILVER_10,F20,424.42,2023-03-03T07:03:00,564.9900,564.9900,669.9900,564.9900,564.9900,560.0800,2368073,MARLBORO SIL(10),ICIGG,I,CIGG
6009800476248,CHESTERFIELD RED,F20,357.60,2023-03-03T07:03:00,47.4900,47.4900,54.4900,47.4900,47.4900,47.0800,2385781,CHESTERFIELD RED,ICIGG,I,CIGG
6009800476255,CHESTERFIELD BLUE,F20,357.60,2023-03-03T07:03:00,47.4900,47.4900,54.4900,47.4900,47.4900,47.0800,2385740,CHESTERFIELD BLU,ICIGG,I,CIGG
6009800476286,CHESTERFIELD RED_10,F20,357.60,2023-03-03T07:03:00,474.9900,474.9900,546.4900,474.9900,474.9900,470.8600,2387891,CHESTERFIELD(10),ICIGG,I,CIGG
6009800476293,CHESTERFIELD BLUE_10,F20,357.60,2023-03-03T07:03:00,474.9900,474.9900,546.4900,474.9900,474.9900,470.8600,2387892,CHESTERFIELD(10),ICIGG,I,CIGG
6009800476927,MARLBORO BEYOND,F20,317.09,2023-03-03T07:03:00,41.9900,41.9900,49.4900,41.9900,41.9900,41.6300,2556926,MARLBOROBEYOND,ICIGG,I,CIGG
6009800476934,MARLBORO BEYOND_10,F20,317.09,2023-03-03T07:03:00,419.9900,419.9900,495.4900,419.9900,419.9900,416.3400,2556927,MARLBOROBE(10),ICIGG,I,CIGG
6009800476958,MARLBORO BLUE BEYOND,F20,317.09,2023-03-03T07:03:00,41.9900,41.9900,49.4900,41.9900,41.9900,41.6300,2556917,MARLBORO BLUE BE,ICIGG,I,CIGG
6009800476965,MARLBORO BLUE BEYOND_10,F20,317.09,2023-03-03T07:03:00,419.9900,419.9900,495.4900,419.9900,419.9900,416.3400,2556918,MARLBORO G/B(10),ICIGG,I,CIGG
6009800659337,GENERIC APPLES RED,3KG,173.33,2023-03-03T07:04:00,39.9900,39.9900,39.9900,39.9900,39.9900,39.9900,2863021,GENERIC APPLES R,FFVEG,F,FVEG
6009800820027,LITTLE BEE HONEY 375GR,375GR,438.98,2023-03-03T07:03:00,54.9800,54.9800,64.9800,54.9800,54.9800,54.5100,2348908,LITTLE BEE HONEY,GCJAM,G,CJAM
6009800820034,LITTLE BEE HONEY 500GR,500GR,632.79,2023-03-03T07:03:00,77.9800,83.9800,91.9800,81.9800,79.9800,79.2900,2348910,LITTLE BEE HONEY,GCJAM,G,CJAM
6009800820072,LITTLE BEE HONEY SQUEEZE,1KG,1127.68,2023-03-03T07:03:00,139.9800,139.9800,164.9800,139.9800,139.9800,138.7700,2641703,LITTLE BEE HONEY,GCJAM,G,CJAM
6009800820102,LITTLE BEE HONEY RAW,500GR,730.95,2023-03-03T07:04:00,89.9800,96.9800,105.9800,94.9900,91.9800,91.1800,2951345,LITTLE BEE HONEY,GCJAM,G,CJAM
6009801167039,KANONKOP KADETTE RED,750ML,541.98,2023-03-03T07:03:00,129.9800,129.9800,129.9800,129.9800,129.9800,128.8500,2707750,KANONKOP KADETTE,MRWIN,M,RWIN
6009801167411,KANONKOP KADETTE PINO ROS,750ML,392.46,2023-03-03T07:03:00,89.9800,89.9800,89.9800,89.9800,89.9800,89.2000,2446473,KANONKOP KAD PIN,MOWIN,M,OWIN
6009801167572,KANONKOP KADETTE PINOTAGE,750ML,593.16,2023-03-03T07:04:00,144.9800,144.9800,144.9800,144.9800,144.9800,143.7200,2845983,KANONKOP PINOTAG,MRWIN,M,RWIN
6009801318202,SHORTWOOD CHENIN BLANC,750ML,162.36,2023-03-03T07:04:00,44.9800,44.9800,44.9800,44.9800,44.9800,44.5900,3009467,S/WOOD CHENIN BL,MWWIN,M,WWIN
6009801318219,SHORTWOOD ROSE,750ML,162.36,2023-03-03T07:04:00,44.9800,44.9800,44.9800,44.9800,44.9800,44.5900,3009475,S/WOOD DRY ROSE,MOWIN,M,OWIN
6009801318226,SHORTWOOD DRY RED,750ML,162.36,2023-03-03T07:04:00,44.9800,44.9800,44.9800,44.9800,44.9800,44.5900,3009471,S/WOOD DRY RED,MRWIN,M,RWIN
6009801472010,AMSTEL LAGER BEER RET/BOT,660ML,196.20,2023-03-03T07:04:00,25.9900,25.9900,25.9900,25.9900,25.9900,25.7600,2888967,AMSTEL LAGER RET,MQUAR,M,QUAR
6009801472034,AMSTEL LAGER NRB,330ML,238.60,2023-03-03T07:03:00,17.9800,17.9800,21.4900,17.9800,17.9800,17.8300,2408442,AMSTEL LAGER,MPREM,M,PREM
6009801472041,AMSTEL LAGER NRB_6,330ML,238.60,2023-03-03T07:03:00,84.9800,84.9800,99.9900,84.9800,84.9800,84.2500,2408445,AMSTEL LAGER (6),MPREM,M,PREM
6009801472058,AMSTEL LAGER NRB_24,330ML,238.60,2023-03-03T07:03:00,309.9800,309.9800,365.9900,309.9800,309.9800,307.2900,2408444,AMSTEL LAGER(24),MPREM,M,PREM
6009801472089,HEINEKEN,650ML,229.83,2023-03-03T07:03:00,28.9800,28.9800,28.9800,28.9800,28.9800,28.7300,2436233,HEINEKEN,MQUAR,M,QUAR
6009801472096,HEINEKEN_12,650ML,229.83,2023-03-03T07:03:00,289.9800,289.9800,289.9800,289.9800,289.9800,287.4600,2436255,HEINEKEN(12),MQUAR,M,QUAR
6009801472102,HEINEKEN NRB,330ML,277.83,2023-03-03T07:03:00,21.9800,21.9800,21.9800,21.9800,21.9800,21.7900,2436222,HEINEKEN NRB,MPREM,M,PREM
6009801472119,HEINEKEN NRB_6,330ML,277.83,2023-03-03T07:03:00,99.9800,99.9800,99.9800,99.9800,99.9800,99.1100,2436224,HEINEKEN NRB (6),MPREM,M,PREM
6009801472126,HEINEKEN NRB_24,330ML,277.83,2023-03-03T07:03:00,359.9800,359.9800,359.9800,359.9800,359.9800,356.8500,2436229,HEINEKEN NRB(24),MPREM,M,PREM
6009801472218,WINDHOEK DRAUGHT,660ML,212.90,2023-03-03T07:03:00,25.9900,25.9900,25.9900,25.9900,25.9900,25.7600,2513943,WINDHOEK DRAUGHT,MQUAR,M,QUAR
6009801472287,HEINEKEN CAN,440ML,325.15,2023-03-03T07:03:00,24.9800,24.9800,24.9800,24.9800,24.9800,24.7700,2590542,HEINEKEN CAN,MPREM,M,PREM
6009801472294,HEINEKEN CAN_6,440ML,325.15,2023-03-03T07:03:00,114.9800,114.9800,114.9800,114.9800,114.9800,113.9800,2590586,HEINEKEN CAN (6),MPREM,M,PREM
6009801472300,HEINEKEN CAN_24,440ML,325.15,2023-03-03T07:03:00,414.9800,414.9800,414.9800,414.9800,414.9800,411.3800,2590585,HEINEKEN CAN(24),MPREM,M,PREM
6009801472355,WINDHOEK LAGER NRB 12PCK,330ML,267.08,2023-03-03T07:03:00,179.9800,179.9800,179.9800,179.9800,179.9800,178.4200,2668585,W/HOEK LAGER,MPREM,M,PREM
6009801472362,WINDHOEK DRAUGHT NRB 12PK,440ML,311.74,2023-03-03T07:03:00,209.9900,209.9900,209.9900,209.9900,209.9900,208.1600,2668571,W/HOEK NRB 12 PK,MPREM,M,PREM
6009801472591,AMSTEL CANS 12 PACK,440ML,281.56,2023-03-03T07:03:00,189.9800,189.9800,189.9800,189.9800,189.9800,188.3300,2646351,AMSTEL CAN,MPREM,M,PREM
6009801472607,HEINEKEN CANS 12 PACK,440ML,326.07,2023-03-03T07:03:00,219.9800,219.9800,219.9800,219.9800,219.9800,218.0700,2646348,HEINEKEN CAN,MPREM,M,PREM
6009801472614,WINDHOEK DRAUGHT CAN 12PK,440ML,311.74,2023-03-03T07:03:00,209.9900,209.9900,209.9900,209.9900,209.9900,208.1600,2646360,WDRAUGHT CANS,MPREM,M,PREM
6009801472898,WINDHOEK LAGER BEER,440ML,311.74,2023-03-03T07:03:00,22.9800,22.9800,22.9800,22.9800,22.9800,22.7800,2665225,WINDHOEK L/BEER,MPREM,M,PREM
6009801472904,WINDHOEK LAGER BEER_6,440ML,311.74,2023-03-03T07:03:00,109.9800,109.9800,109.9800,109.9800,109.9800,109.0300,2665856,WINDHOEK L/BE(6),MPREM,M,PREM
6009801472911,WINDHOEK LAGER BEER_24,440ML,311.74,2023-03-03T07:03:00,399.9800,399.9800,399.9800,399.9800,399.9800,396.5100,2665858,WINDHOEK L/B(24),MPREM,M,PREM
6009801541556,MARLIN KIDS ABACUS 120BD,1'S,272.52,2023-03-03T07:04:00,90.9800,97.9800,106.9800,90.9800,90.9800,90.1900,2876182,M/KIDS ABACUS,NSTNY,N,STNY
6009801637013,SIMPLY GARLIC CRSH GARLIC,130GR,135.71,2023-03-03T07:04:00,19.9900,19.9900,19.9900,19.9900,19.9900,19.9900,2916753,SG GARLIC CRUSH,FSSHE,F,SSHE
6009801637020,SIMPLY GARLIC CRUSH&GING,130GR,135.71,2023-03-03T07:04:00,19.9900,19.9900,19.9900,19.9900,19.9900,19.9900,2916812,SG GARLIC CRUSH,FSSHE,F,SSHE
6009801637037,SIMPLY GARLIC&CHILLI CRSH,130GR,135.71,2023-03-03T07:04:00,19.9900,19.9900,19.9900,19.9900,19.9900,19.9900,2918552,SG GARLIC&CHILLI,FSSHE,F,SSHE
6009801637044,SIMPLY GARLIC CRUSH GARLI,300GR,316.67,2023-03-03T07:04:00,36.9900,36.9900,36.9900,36.9900,36.9900,36.9900,2916757,SG GARLIC CRUSH,FSSHE,F,SSHE
6009801637105,SIMPLY GARLIC BLACK BULBS,2'S,237.50,2023-03-03T07:04:00,32.9900,32.9900,32.9900,32.9900,32.9900,32.9900,2923587,SIMPLY GARLIC BL,FSSHE,F,SSHE
6009801637211,SIMPLY TOMATO S/D HALVES,100GR,192.26,2023-03-03T07:04:00,26.9900,26.9900,26.9900,26.9900,26.9900,26.9900,2918919,SIMPLY TOM S/D,FSSHE,F,SSHE
6009801637228,SIMPLY ONIONS S/D SLICES,100GR,214.88,2023-03-03T07:04:00,29.9900,29.9900,29.9900,29.9900,29.9900,29.9900,2923625,S/SUN ONIONS,FSSHE,F,SSHE
6009801637235,SIMPLY TOMATO S/D SLICES,100GR,171.69,2023-03-03T07:04:00,23.9900,23.9900,23.9900,23.9900,23.9900,23.9900,2918923,SIMPLY TOM S/D,FSSHE,F,SSHE
6009801637303,SIMPLY GARLIC SQUEEZE,250GR,197.92,2023-03-03T07:04:00,29.9900,29.9900,29.9900,29.9900,29.9900,29.9900,2918682,SG GARLIC SQUEEZ,FSSHE,F,SSHE
6009801637310,SIMPLY GARLIC&CHIL SQUEEZ,250GR,197.92,2023-03-03T07:04:00,29.9900,29.9900,29.9900,29.9900,29.9900,29.9900,2918752,SG GARLIC SQUEEZ,FSSHE,F,SSHE
6009801637327,SIMPLY GARLIC&GING SQUEEZ,250GR,197.92,2023-03-03T07:04:00,29.9900,29.9900,29.9900,29.9900,29.9900,29.9900,2918725,SG GARLIC SQUEEZ,FSSHE,F,SSHE
6009801637402,SIMPLY GARLIC GARLIC&GING,300GR,327.98,2023-03-03T07:05:00,38.9900,38.9900,38.9900,38.9900,38.9900,38.9900,3078806,SG GARLIC&GINGER,FSSHE,F,SSHE
6009801637471,SIMPLY GARLIC CRUSHED,1KG,274.70,2023-03-03T07:04:00,62.9900,62.9900,62.9900,62.9900,62.9900,62.9900,2916798,SG GARLIC CRUSH,FSSHE,F,SSHE
6009801637488,SIMPLY GARLIC CRUSHED,5KG,197.92,2023-03-03T07:04:00,279.9900,279.9900,279.9900,279.9900,279.9900,279.9900,2918566,SG GARLIC CRUSH,FSSHE,F,SSHE
6009801637495,SIMPLY GARLIC CRSH GINGER,130GR,163.99,2023-03-03T07:05:00,22.9900,22.9900,22.9900,22.9900,22.9900,22.9900,3078808,SG GINGER,FSSHE,F,SSHE
6009801637518,SIMPLY GARLIC&GING CRSH,1KG,291.79,2023-03-03T07:04:00,68.9900,68.9900,68.9900,68.9900,68.9900,68.9900,2918545,SG GARLIC&GING,FSSHE,F,SSHE
6009801637594,SIMPLY GARLIC 4 CAVITY,80GR,180.95,2023-03-03T07:04:00,24.9900,24.9900,24.9900,24.9900,24.9900,24.9900,2923583,SIMPLY 4 CAVITY,FSSHE,F,SSHE
6009801637600,SIMPLY GARLIC&HERB SQUEEZ,250GR,197.92,2023-03-03T07:04:00,29.9900,29.9900,29.9900,29.9900,29.9900,29.9900,2918768,SG GAR&HB SQUEEZ,FSSHE,F,SSHE
6009801637631,SIMPLY GARLIC & HERB,130GR,135.71,2023-03-03T07:04:00,19.9900,19.9900,19.9900,19.9900,19.9900,19.9900,3039295,S/GARLIC HERB,FSSHE,F,SSHE
6009801684352,LONRHO SOUP MIX TRAD,500GR,58.18,2023-03-03T07:03:00,79.9900,79.9900,79.9900,79.9900,79.9900,79.9900,2660416,LONRHO S/MIX,FSSHE,F,SSHE
6009801684369,LONRHO SOUP MIX MINESTRON,500GR,85.26,2023-03-03T07:03:00,116.9900,116.9900,116.9900,116.9900,116.9900,116.9900,2660419,LONRHO S/MIX,FSSHE,F,SSHE
6009801684505,LONRHO MELON RED,600GR,131.79,2023-03-03T07:03:00,31.9900,31.9900,31.9900,31.9900,31.9900,31.9900,2690638,LONRHO MELON,FSSHE,F,SSHE
6009801733074,ELITE LEAF RAKE,1'S,120.84,2023-03-03T07:04:00,38.9800,41.8800,45.9800,40.8800,38.9800,38.6500,2724095,PLASTIC LEAF RAK,NGRDN,N,GRDN
6009801741024,F/LIFE S/BAR H/E P/BUTTER,40GR,198.29,2023-03-03T07:03:00,14.9800,15.9800,17.9800,15.9800,15.4800,15.3500,2631374,F/LIFE SMARTBAR,GCCER,G,CCER
6009801741031,F/LIFE S/BAR HE S/BERRY,40GR,198.29,2023-03-03T07:03:00,14.9800,15.9800,17.9800,15.9800,15.4800,15.3500,2631360,F/LIFE SMARTBAR,GCCER,G,CCER
6009801741048,F/LIFE S/BAR P/NUT BUTTER,50GR,295.74,2023-03-03T07:03:00,23.9800,25.9900,27.9800,24.9800,24.4800,24.2700,2632037,F/LIFE S/BAR,GCCER,G,CCER
6009801741055,F/LIFE S/BAR H/P CHOC,50GR,295.74,2023-03-03T07:03:00,23.9800,25.9900,27.9800,24.9800,24.4800,24.2700,2632033,F/LIFE S/BAR,GCCER,G,CCER
6009801741062,F/LIFE INST MEAL BANANA,500GR,715.18,2023-03-03T07:03:00,51.9800,55.9800,61.9800,54.9800,53.9800,53.5100,2456183,F/LIFE BANANA,GCCER,G,CCER
6009801741093,F/LIFE INST MEAL CHOC,500GR,715.18,2023-03-03T07:03:00,51.9800,55.9800,61.9800,54.9800,53.9800,53.5100,2456704,FUTURELIFE CHO,GCCER,G,CCER
6009801741208,F/LIFE S/BAR H/P P/BUTTER,40GR,271.20,2023-03-03T07:03:00,21.9800,23.4800,25.9900,22.9800,22.4800,22.2900,2632065,F/LIFE S/BAR,GCCER,G,CCER
6009801741215,F/LIFE S/BAR H/P CHOC,40GR,271.20,2023-03-03T07:03:00,21.9800,23.4800,25.9900,22.9800,22.4800,22.2900,2632135,F/LIFE S/BAR,GCCER,G,CCER
6009801741260,F/LIFE SMART FOOD ORG,1.25KG,948.55,2023-03-03T07:03:00,114.9800,123.9800,135.9800,120.9800,117.9900,116.9600,2519499,F/LIFE FAMILY PK,GCCER,G,CCER
6009801741284,F/LIFE SMART FOOD CHOC,1.25KG,948.55,2023-03-03T07:03:00,114.9800,123.9800,135.9800,120.9800,117.9900,116.9600,2519559,F/LIFE FAMILY PK,GCCER,G,CCER
6009801741307,F/LIFE SMART FOOD BANANA,1.25K,948.55,2023-03-03T07:03:00,114.9800,123.9800,135.9800,120.9800,117.9900,116.9600,2519555,F/LIFE S/F BANAN,GCCER,G,CCER
6009801741321,F/LIFE CRUNCH ORIGINAL,425GR,715.18,2023-03-03T07:03:00,51.9800,55.9800,61.9800,54.9800,53.9800,53.5100,2519581,F/LIFE CRUCH ORI,GCCER,G,CCER
6009801741345,FUTURELIFE CRUNCH CHOC,425GR,715.18,2023-03-03T07:03:00,51.9800,55.9800,61.9800,54.9800,53.9800,53.5100,2587092,F/LIFE CRUCH CH,GCCER,G,CCER
6009801741383,FUTURELIFE ORIGINAL ZERO,500GR,357.59,2023-03-03T07:03:00,51.9800,55.9800,61.9800,54.9800,53.9800,53.5100,2616243,F/LIFE ORIGINAL,GCCER,G,CCER
6009801741529,F/LIFE HIGH PROTEIN CHOC,500GR,551.71,2023-03-03T07:03:00,79.9800,85.9800,93.9800,83.9800,81.9800,81.2700,2586589,F/LIFE H/PROTEIN,GCCER,G,CCER
6009801741567,F/LIFE E/BAR CHOC/STRAW,40GR,198.29,2023-03-03T07:03:00,14.9800,15.9800,17.9800,15.9800,15.4800,15.3500,2588409,F/LIFE BAR,GCCER,G,CCER
6009801741680,F/LIFE HIGH PROTEIN ORG,500GR,551.71,2023-03-03T07:03:00,79.9800,85.9800,93.9800,83.9800,81.9800,81.2700,2586577,F/LIFE H/PROTEIN,GCCER,G,CCER
6009801741758,F/LIFE STRAWBERRY,500GR,715.18,2023-03-03T07:03:00,51.9800,55.9800,61.9800,54.9800,53.9800,53.5100,2561114,F/LIFE S/BERRY,GCCER,G,CCER
6009801741772,F/LIFE SMART FOOD STRAWB,1.25K,948.55,2023-03-03T07:03:00,114.9800,123.9800,135.9800,120.9800,117.9900,116.9600,2562080,F/LIFE S/F STRAW,GCCER,G,CCER
6009801780078,NATURES OWN MARULA,50ML,185.19,2023-03-03T07:03:00,15.9800,15.9800,15.9800,15.9800,15.9800,15.8500,2405982,NATURES/OWN MARU,MCLIQ,M,CLIQ
6009801780139,NATURE'S OWN CREAM LIQUEU,750ML,1137.21,2023-03-03T07:03:00,134.9800,134.9800,134.9800,134.9800,134.9800,133.8100,2392981,NATURE'S OWN,MCLIQ,M,CLIQ
6009801780290,NATURES OWN S/BERRY CREAM,750ML,1137.21,2023-03-03T07:03:00,134.9800,134.9800,134.9800,134.9800,134.9800,133.8100,2406034,N/OWN S/BERRY CR,MCLIQ,M,CLIQ
6009801780559,NATURES OWN STRAWBERRY,50ML,185.19,2023-03-03T07:03:00,15.9800,15.9800,15.9800,15.9800,15.9800,15.8500,2465269,NATURES/OWN STRA,MCLIQ,M,CLIQ
6009801780962,NATURES OWN LIQ M/MALLPOP,750ML,706.26,2023-03-03T07:03:00,169.9800,169.9800,169.9800,169.9800,169.9800,168.5100,2691437,N/OWN M/MALLPOP,MCLIQ,M,CLIQ
6009801936055,OZBLU BLUEBERRY TUBE,200GR,542.86,2023-03-03T07:05:00,36.9900,36.9900,36.9900,36.9900,36.9900,36.9900,3093726,OZBLU BLUEBERRY,FSSHE,F,SSHE
6009802084519,EKUZENI CHOC SLICE,5'S,192.48,2023-03-03T07:03:00,43.9800,43.9800,43.9800,43.9800,43.9800,43.6000,2473286,EKUZENI CHOC SLC,BSSHE,B,SSHE
6009802084717,EKUZENI CARROT SLICES MIN,5GR,192.48,2023-03-03T07:03:00,43.9800,43.9800,43.9800,43.9800,43.9800,43.6000,2473039,EKUZENI CAR SLIC,BSSHE,B,SSHE
6009802118504,B/DEL CAKE BOX B/F & S/B,1'S,86.71,2023-03-03T07:03:00,64.9800,64.9800,64.9800,64.9800,64.9800,64.4200,2634108,B/DEL CAKE,BSSHE,B,SSHE
6009802151228,RICH'S C/DOUGH RAISIN/OAT,43GR,366.70,2023-03-03T07:03:00,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,2527186,RICH'S C/DOUGH,BXING,B,XING
6009802151242,RICH'S C/DOUGH CHOC CHIP,43GR,650.81,2023-03-03T07:03:00,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,2527301,RICH'S C/DOUGH,BXING,B,XING
6009802151549,RICH'S MAPLE&PECAN PLAIT,1'S,396.70,2023-03-03T07:03:00,0.0000,0.0000,5.2900,0.0000,5.3800,5.3400,2493427,RICH MAPLE & PEC,BXING,B,XING
6009802151563,RICH'S PALMIERS,1'S,374.19,2023-03-03T07:03:00,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,2493743,RICH'S PALMIERS,BXING,B,XING
6009802282168,RUPERT & ROTHSCHILD CLASS,750ML,929.22,2023-03-03T07:03:00,229.9800,229.9800,229.9800,229.9800,229.9800,227.9800,2629090,RUP & ROTH CLASS,MRWIN,M,RWIN
6009802425626,INECTO MENS SUPERBLACK,14ML,40.98,2023-03-03T07:04:00,9.9800,10.4800,11.5000,9.9800,9.9800,9.9000,3000432,INECTO MEN H/COL,HHCET,H,HCET
6009802425787,INECTO COL COND MINT MAGI,50ML,81.65,2023-03-03T07:04:00,19.9800,20.9800,23.4900,19.9800,19.9800,19.8100,3012206,INECTO MINT MAGI,HHCET,H,HCET
6009802425794,INECTO COL COND INDIGO,50ML,81.65,2023-03-03T07:04:00,19.9800,20.9800,23.4900,19.9800,19.9800,19.8100,3012212,INECTO INDIGO,HHCET,H,HCET
6009802425800,INECTO COL COND CARNATION,50ML,81.65,2023-03-03T07:04:00,19.9800,20.9800,23.4900,19.9800,19.9800,19.8100,3012216,INECTO CARNATION,HHCET,H,HCET
6009802425930,INECTO COL COND MINT MAG,250ML,286.00,2023-03-03T07:04:00,69.9800,75.4800,82.9900,73.4800,71.9900,71.3600,3012623,INECTO COL COND,HHCET,H,HCET
6009802425978,INECTO COL COND PLUM 2IN1,250ML,286.00,2023-03-03T07:04:00,69.9800,75.4800,82.9900,73.4800,71.9900,71.3600,3012647,INECTO COL COND,HHCET,H,HCET
6009802425985,INECTO COL COND STRAWB,250ML,286.00,2023-03-03T07:04:00,69.9800,75.4800,82.9900,73.4800,71.9900,71.3600,3014395,INECTO COL COND,HHCET,H,HCET
6009802437018,SOOTHE L/SOAP KIWI,500ML,332.13,2023-03-03T07:03:00,39.9800,42.9800,47.4800,41.9800,40.9800,40.6300,2459712,SOOTHE L/SOAP KI,HPWLI,H,PWLI
6009802437032,SOOTHE L/SOAP OCEAN MIST,500ML,332.13,2023-03-03T07:03:00,39.9800,42.9800,47.4800,41.9800,40.9800,40.6300,2459720,SOOTHE L/SOAP,HPWLI,H,PWLI
6009802437896,WOKTIME NOODLES UDON,2'S,376.29,2023-03-03T07:04:00,34.9800,37.9800,41.2900,34.9800,34.9800,34.6800,2741209,WOKTIME UDON NOO,GFPAS,G,FPAS
6009802437902,WOKTIME NOODLES RAMEN,2'S,376.29,2023-03-03T07:04:00,34.9800,37.9800,41.2900,34.9800,34.9800,34.6800,2741259,WOK TIME NOOD RA,GFPAS,G,FPAS
6009802437926,SOOTHE H/SOAP REF KIWI,500ML,306.89,2023-03-03T07:04:00,36.9800,39.9800,43.4800,38.9800,37.9800,37.6500,2816242,SOOTHE H/SOAP,HPWLI,H,PWLI
6009802437933,SOOTHE H/SOAP REF OCEAN,500ML,306.89,2023-03-03T07:04:00,36.9800,39.9800,43.4800,38.9800,37.9800,37.6500,2816246,SOOTHE H/SOAP,HPWLI,H,PWLI
6009802502020,B/JACK SAUVIGNON BLUSH,750ML,237.71,2023-03-03T07:05:00,69.9800,69.9800,69.9800,69.9800,69.9800,69.3800,3072973,BJ SAUV BLUSH,MOWIN,M,OWIN
6009802559741,FOODJAR FETA DANISH WHT,180GR,327.82,2023-03-03T07:03:00,39.9800,42.9800,47.4900,41.9800,40.9800,40.6300,2632457,FOODJAR FETA,PCSOF,P,CSOF
6009802575062,CAPE COOKIES ROMEO DELIGH,500GR,481.53,2023-03-03T07:03:00,59.9800,64.9800,70.9800,62.9800,61.9800,61.4500,2527668,CAPE COOKIES ROM,GCCBI,G,CCBI
6009802575123,CAPE COOKIES ROMEO D/LGHT,1KG,444.44,2023-03-03T07:03:00,110.9800,118.9800,130.9800,116.9800,113.9800,112.9900,2562747,CAKE COOKIES,GCCBI,G,CCBI
6009802575895,CAPE COOKIES RUSK HON&ALM,450GR,193.23,2023-03-03T07:03:00,48.9900,52.9800,57.9800,51.4800,49.9800,49.5500,2661319,C/COOKIE RUSK,GCCRU,G,CCRU
6009802575932,CAPE COOKIES RUSK BFOREST,450GR,193.23,2023-03-03T07:03:00,48.9900,52.9800,57.9800,51.4800,49.9800,49.5500,2661315,C/COOKIE RUSK,GCCRU,G,CCRU
6009802575970,CAPE COOKIES RUSK HON&FIG,450GR,193.23,2023-03-03T07:03:00,48.9900,52.9800,57.9800,51.4800,49.9800,49.5500,2661303,C/COOKIE RUSK,GCCRU,G,CCRU
6009802738184,SUCECO CAKE VAN IN BOX,1'S,106.51,2023-03-03T07:03:00,89.9800,89.9800,89.9800,89.9800,89.9800,89.2000,2594880,SUCECO CAKE BOX,BSSHE,B,SSHE
6009802738191,SUCECO CAKE CHOC IN BOX,1'S,106.51,2023-03-03T07:03:00,89.9800,89.9800,89.9800,89.9800,89.9800,89.2000,2594866,SUCECO CAKE BOX,BSSHE,B,SSHE
6009802738207,SUCECO CAKE CARAMEL IN BO,1'S,106.51,2023-03-03T07:03:00,89.9800,89.9800,89.9800,89.9800,89.9800,89.2000,2594860,SUCECO CAKE BOX,BSSHE,B,SSHE
