date,instance_type,stack_type1,env,cost,hours,DefaultVCpus,core_seconds_used,memory_gb,executor_cpu,executor_mem,num_executors,unallocated_cores,unallocated_core_seconds,cost_per_core_hour
2023-12-22 00:00:00,r5.2xlarge,cmp,prod,537.4996161897,1951.89412,8,56214550.656000000,65.536,1,1,1,0,0.0,0.03442166833501830
2023-12-22 00:00:00,r5.2xlarge,cmp,prod,482.83307819800000,1752.078946,8,50459873.6448,65.536,1,1,1,0,0.0,0.03444715485711340
2023-12-22 00:00:00,r5a.2xlarge,cmp,prod,0.0426115069,0.185833,8,5351.9904,65.536,1,1,1,0,0.0,0.0286625
2023-12-22 00:00:00,r5ad.2xlarge,cmp,prod,12.2267779632,28.316666,8,815519.9808,65.536,1,1,1,0,0.0,0.053973417823976900
2023-12-22 00:00:00,r5ad.2xlarge,cmp,prod,11.3527217032,26.306114,8,757616.0832,65.536,1,1,1,0,0.0,0.05394526203680260
2023-12-22 00:00:00,r5ad.2xlarge,cmp,prod,16.7759170908,49.207224,8,1417168.0512000000,65.536,1,1,1,0,0.0,0.04261548337597750
2023-12-22 00:00:00,r5ad.2xlarge,cmp,prod,14.7284988065,43.168607,8,1243255.8816,65.536,1,1,1,0,0.0,0.042648176041735600
2023-12-22 00:00:00,r5ad.2xlarge,cmp,prod,3.0657751288000000,10.766110000000000,8,310063.96800000000,65.536,1,1,1,0,0.0,0.035595204869725500
2023-12-22 00:00:00,r5ad.2xlarge,cmp,prod,1.7528944838,6.1563860000000000,8,177303.91680000000,65.536,1,1,1,0,0.0,0.03559097991500210
2023-12-22 00:00:00,r5ad.4xlarge,io,prod,5.3862960748,7.35611,16,423711.936,131.072,2,2,2,0,0.0,0.04576379427102100
2023-12-22 00:00:00,r5ad.4xlarge,io,prod,1.2142314226,1.6583330000000000,16,95519.98080000000,131.072,2,2,2,0,0.0,0.045762500000000000
2023-12-22 00:00:00,r5ad.4xlarge,io,prod,5.425284627,9.696666,16,558527.9616,131.072,2,2,2,0,0.0,0.03496875
2023-12-22 00:00:00,r5ad.8xlarge,io,prod,0.6151679498,0.424166,32,48863.9232,262.144,4,5,4,0,0.0,0.045321875000000000
2023-12-22 00:00:00,r5ad.8xlarge,io,prod,0.0717086332,0.049444,32,5695.9488,262.144,4,5,4,0,0.0,0.045321875
2023-12-22 00:00:00,r5ad.8xlarge,io,prod,2.359791212,2.598889,32,299392.01280000000,262.144,4,5,4,0,0.0,0.028375000000000000
2023-12-22 00:00:00,r5b.2xlarge,cmp,prod,0.0693228096,0.161667,8,4656.0096,65.536,1,1,1,0,0.0,0.053600000000000000
2023-12-22 00:00:00,r5b.2xlarge,cmp,prod,0.6591607936,1.537222,8,44271.9936,65.536,1,1,1,0,0.0,0.053600000000000000
2023-12-22 00:00:00,r5b.2xlarge,cmp,prod,0.4777606663,1.157778,8,33344.0064,65.536,1,1,1,0,0.0,0.051581635933227300
2023-12-22 00:00:00,r5b.2xlarge,cmp,prod,0.1928240193,0.466944,8,13447.987200000000,65.536,1,1,1,0,0.0,0.051618614678633800
2023-12-22 00:00:00,r5d.2xlarge,cmp,prod,63.2630532898,157.039157,8,4522727.7216,65.536,1,1,1,0,0.0,0.05035611380176350
2023-12-22 00:00:00,r5d.2xlarge,cmp,prod,70.3585497594,174.58554700000000,8,5028063.7536,65.536,1,1,1,0,0.0,0.05037541120127770
2023-12-22 00:00:00,r5d.4xlarge,io,prod,275.6499413091,419.456103,16,24160671.5328,131.072,2,2,2,0,0.0,0.04107252513099980
2023-12-22 00:00:00,r5d.4xlarge,io,prod,265.7761553492,404.409455,16,23293984.608,131.072,2,2,2,0,0.0,0.04107473132477830
2023-12-22 00:00:00,r5d.4xlarge,io,prod,5.975515784,8.399168,16,483792.0768,131.072,2,2,2,0,0.0,0.04446508707767250
2023-12-22 00:00:00,r5d.8xlarge,io,prod,3.4685377125,2.717225,32,313024.32,262.144,4,5,4,0,0.0,0.039890625
2023-12-22 00:00:00,r5d.8xlarge,io,prod,5.3772600795,4.212503,32,485280.3456,262.144,4,5,4,0,0.0,0.039890625
2023-12-22 00:00:00,r5d.8xlarge,io,prod,10.138656531,8.350557,32,961984.1664,262.144,4,5,4,0,0.0,0.03794154289273760
2023-12-22 00:00:00,r5dn.2xlarge,cmp,prod,5.513521442,13.125,8,378000.0,65.536,1,1,1,0,0.0,0.052509728019047600
2023-12-22 00:00:00,r5dn.2xlarge,cmp,prod,6.0202724178,14.337499,8,412919.97120000000,65.536,1,1,1,0,0.0,0.052487121514359000
2023-12-22 00:00:00,r5dn.4xlarge,io,prod,135.9325985065,166.961947,16,9617008.147200000,131.072,2,2,2,0,0.0,0.0508845731575965
2023-12-22 00:00:00,r5dn.4xlarge,io,prod,93.5915041308,114.96334,16,6621888.384000000,131.072,2,2,2,0,0.0,0.05088116792861970
2023-12-22 00:00:00,r5dn.4xlarge,io,prod,97.761762779,115.438613,16,6649264.1088000000,131.072,2,2,2,0,0.0,0.05292951825129340
2023-12-22 00:00:00,r5dn.8xlarge,io,prod,1.08638235,0.595278,32,68576.0256,262.144,4,5,4,0,0.0,0.057031250000000000
2023-12-22 00:00:00,r5n.2xlarge,cmp,prod,4.5290924853,11.945552,8,344031.89760000000,65.536,1,1,1,0,0.0,0.047393084945969800
2023-12-22 00:00:00,r5n.2xlarge,cmp,prod,2.3114711235,6.090833,8,175415.9904,65.536,1,1,1,0,0.0,0.0474375
2023-12-22 00:00:00,r5n.2xlarge,cmp,prod,0.3014214496,0.864167,8,24888.0096,65.536,1,1,1,0,0.0,0.0436
2023-12-22 00:00:00,r5n.2xlarge,cmp,prod,0.1038649664,0.297778,8,8576.0064,65.536,1,1,1,0,0.0,0.0436
2023-12-22 00:00:00,r5n.2xlarge,cmp,prod,0.0586133893,0.162499,8,4679.9712,65.536,1,1,1,0,0.0,0.045087500000000000
2023-12-22 00:00:00,r5n.2xlarge,cmp,prod,0.0579125492,0.160556,8,4624.0128,65.536,1,1,1,0,0.0,0.0450875
2023-12-22 00:00:00,r6a.2xlarge,cmp,prod,1.4265258975,6.325833,8,182183.9904,65.536,1,1,1,0,0.0,0.028188498998867000
2023-12-22 00:00:00,r6a.2xlarge,cmp,prod,1.4867956065,6.574999,8,189359.9712,65.536,1,1,1,0,0.0,0.02826608046822520
2023-12-22 00:00:00,r6a.2xlarge,cmp,prod,0.5050447272,2.111391,8,60808.06080000000,65.536,1,1,1,0,0.0,0.029900000000000000
2023-12-22 00:00:00,r6a.2xlarge,cmp,prod,2.1189132536,8.858333,8,255119.9904,65.536,1,1,1,0,0.0,0.029900000000000000
2023-12-22 00:00:00,r6a.2xlarge,cmp,prod,2.1266655088,8.275279,8,238328.03520000000,65.536,1,1,1,0,0.0,0.03212377354286180
2023-12-22 00:00:00,r6a.2xlarge,cmp,prod,1.780728865,6.935556,8,199744.0128,65.536,1,1,1,0,0.0,0.03209419808952590
2023-12-22 00:00:00,r6id.2xlarge,cmp,prod,0.0312455,0.11500000000000000,8,3312.0000000000000,65.536,1,1,1,0,0.0,0.0339625
2023-12-22 00:00:00,r6id.4xlarge,io,prod,0.0900095056,0.174167,16,10032.019200000000,131.072,2,2,2,0,0.0,0.0323
2023-12-22 00:00:00,r6id.8xlarge,io,prod,1.248128,1.12,32,129024.00000000000,262.144,4,5,4,0,0.0,0.034825000000000000
2023-12-22 00:00:00,r6id.8xlarge,io,prod,0.0705794096,0.063334,32,7296.0768,262.144,4,5,4,0,0.0,0.034825
2023-12-22 00:00:00,r6idn.2xlarge,cmp,prod,0.0338672334,0.056389,8,1624.0032,65.536,1,1,1,0,0.0,0.075075
2023-12-22 00:00:00,r6idn.2xlarge,cmp,prod,7.2493053212,15.128898,8,435712.2624,65.536,1,1,1,0,0.0,0.05989617784124130
2023-12-22 00:00:00,r6idn.2xlarge,cmp,prod,7.6625311966,15.998891,8,460768.06080000000,65.536,1,1,1,0,0.0,0.059867674551629900
2023-12-22 00:00:00,r6idn.4xlarge,io,prod,15.0853865193,18.226387,16,1049839.8912,131.072,2,2,2,0,0.0,0.051729213115920900
2023-12-22 00:00:00,r6idn.4xlarge,io,prod,12.4239953455,15.008055,16,864463.968,131.072,2,2,2,0,0.0,0.05173886350321540
2023-12-22 00:00:00,r6idn.8xlarge,io,prod,0.5821946515,0.308611,32,35551.9872,262.144,4,5,4,0,0.0,0.058953125
2023-12-22 00:00:00,r6in.2xlarge,cmp,prod,4.0256952515,7.355555,8,211839.984,65.536,1,1,1,0,0.0,0.0684125
2023-12-22 00:00:00,r6in.2xlarge,cmp,prod,1.7793331162,3.251389,8,93640.0032,65.536,1,1,1,0,0.0,0.06840665313347620
2023-12-22 00:00:00,r6in.2xlarge,cmp,prod,18.4753283777,45.013608,8,1296391.9104,65.536,1,1,1,0,0.0,0.05130484202049520
2023-12-22 00:00:00,r6in.2xlarge,cmp,prod,15.2975342394,37.269725,8,1073368.08,65.536,1,1,1,0,0.0,0.051306838993982400
2023-12-22 00:00:00,r6in.2xlarge,cmp,prod,3.7043152213,7.972503,8,229608.0864,65.536,1,1,1,0,0.0,0.05807955201302530
2023-12-22 00:00:00,r6in.2xlarge,cmp,prod,4.8743350008,10.491389,8,302152.0032,65.536,1,1,1,0,0.0,0.05807542500807090
2023-12-22 00:00:00,r7a.2xlarge,cmp,prod,6.8997049358,20.721111,8,596767.9968,65.536,1,1,1,0,0.0,0.041622436025510400
2023-12-22 00:00:00,r7a.2xlarge,cmp,prod,3.8410901766,11.547222,8,332559.9936,65.536,1,1,1,0,0.0,0.04158024086442610
2023-12-22 00:00:00,r7a.2xlarge,cmp,prod,13.6334444783,40.695841,8,1172040.2208,65.536,1,1,1,0,0.0,0.04187603740115610
2023-12-22 00:00:00,r7a.2xlarge,cmp,prod,9.4450355714,28.190272,8,811879.8336,65.536,1,1,1,0,0.0,0.04188073979651560
2023-12-22 00:00:00,r7a.2xlarge,cmp,prod,1.605131562,5.000833,8,144023.9904,65.536,1,1,1,0,0.0,0.04012160479064190
2023-12-22 00:00:00,r7a.2xlarge,cmp,prod,1.1090283948,3.461387,8,99687.9456,65.536,1,1,1,0,0.0,0.040050000000000000
2023-12-22 00:00:00,r7i.2xlarge,cmp,prod,0.10405630620000000,0.426111,8,12271.9968,65.536,1,1,1,0,0.0,0.030525000000000000
2023-12-22 00:00:00,r7iz.2xlarge,cmp,prod,9.2790103399,23.848895,8,686848.176,65.536,1,1,1,0,0.0,0.04863438295516420
2023-12-22 00:00:00,r7iz.2xlarge,cmp,prod,7.9276068175,20.385281,8,587096.0928,65.536,1,1,1,0,0.0,0.0486110960249947
2023-12-22 00:00:00,r7iz.2xlarge,cmp,prod,3.2490972928,6.898893,8,198688.1184,65.536,1,1,1,0,0.0,0.05886990298298580
2023-12-22 00:00:00,r7iz.2xlarge,cmp,prod,2.0054841456,4.258612,8,122648.02560000000,65.536,1,1,1,0,0.0,0.05886554544062710
2023-12-22 00:00:00,r7iz.2xlarge,cmp,prod,3.6077628833000000,9.383333,8,270239.9904,65.536,1,1,1,0,0.0,0.04806078612072070
2023-12-22 00:00:00,r7iz.2xlarge,cmp,prod,2.9885593719,7.773609,8,223879.93920000000,65.536,1,1,1,0,0.0,0.048056175900730300
2023-12-23 00:00:00,c5.2xlarge,cmp,prod,5.904,24.0,8,691200.0,16.384,1,0,0,8,691200.0,0.03075
2023-12-23 00:00:00,c5.2xlarge,cmp,prod,5.904,24.0,8,691200.0,16.384,1,0,0,8,691200.0,0.03075
2023-12-23 00:00:00,c5.2xlarge,cmp,prod,5.904,24.0,8,691200.0,16.384,1,0,0,8,691200.0,0.03075
2023-12-23 00:00:00,c5.2xlarge,cmp,prod,5.904,24.0,8,691200.0,16.384,1,0,0,8,691200.0,0.03075
2023-12-23 00:00:00,c5.2xlarge,cmp,prod,11.808,48.0,8,1382400.0,16.384,1,0,0,8,1382400.0,0.03075
2023-12-23 00:00:00,c5.2xlarge,cmp,prod,11.808,48.0,8,1382400.0,16.384,1,0,0,8,1382400.0,0.03075
2023-12-23 00:00:00,c5.2xlarge,cmp,prod,11.808,48.0,8,1382400.0,16.384,1,0,0,8,1382400.0,0.03075
2023-12-23 00:00:00,c5.2xlarge,cmp,prod,11.808,48.0,8,1382400.0,16.384,1,0,0,8,1382400.0,0.03075
2023-12-23 00:00:00,c5.2xlarge,io,prod,5.904,24.0,8,691200.0,16.384,1,0,0,8,691200.0,0.03075
2023-12-23 00:00:00,c5.2xlarge,io,prod,5.904,24.0,8,691200.0,16.384,1,0,0,8,691200.0,0.03075
2023-12-23 00:00:00,c5.2xlarge,io,prod,11.808,48.0,8,1382400.0,16.384,1,0,0,8,1382400.0,0.03075
2023-12-23 00:00:00,c5.2xlarge,io,prod,11.808,48.0,8,1382400.0,16.384,1,0,0,8,1382400.0,0.03075
2023-12-23 00:00:00,c5.2xlarge,io,prod,5.904,24.0,8,691200.0,16.384,1,0,0,8,691200.0,0.03075
2023-12-23 00:00:00,c5.2xlarge,io,prod,5.904,24.0,8,691200.0,16.384,1,0,0,8,691200.0,0.03075
2023-12-23 00:00:00,c5.2xlarge,io,prod,5.904,24.0,8,691200.0,16.384,1,0,0,8,691200.0,0.03075
2023-12-23 00:00:00,c5.2xlarge,io,prod,5.904,24.0,8,691200.0,16.384,1,0,0,8,691200.0,0.03075
2023-12-23 00:00:00,c5.2xlarge,io,prod,5.904,24.0,8,691200.0,16.384,1,0,0,8,691200.0,0.03075
2023-12-23 00:00:00,c5.2xlarge,io,prod,5.904,24.0,8,691200.0,16.384,1,0,0,8,691200.0,0.03075
2023-12-23 00:00:00,c5.2xlarge,io,prod,5.904,24.0,8,691200.0,16.384,1,0,0,8,691200.0,0.03075
2023-12-23 00:00:00,c5.2xlarge,io,prod,5.904,24.0,8,691200.0,16.384,1,0,0,8,691200.0,0.03075
2023-12-23 00:00:00,i3.4xlarge,io,prod,1055.2108799177,1719.445514,16,99040061.6064,124.928,2,2,2,0,0.0,0.03835578356968880
2023-12-23 00:00:00,i3.4xlarge,io,prod,856.0076589227,1395.679481,16,80391138.1056,124.928,2,2,2,0,0.0,0.03833292629933620
2023-12-23 00:00:00,i3.4xlarge,io,prod,2160.9597239187,3212.71412,16,185052333.312,124.928,2,2,2,0,0.0,0.0420392159713603
2023-12-23 00:00:00,i3.4xlarge,io,prod,1936.5056178588000,2879.716682,16,165871680.88320000,124.928,2,2,2,0,0.0,0.042028996071973700
2023-12-23 00:00:00,i3.4xlarge,io,prod,1381.0932581316,2124.466667,16,122369280.01920000,124.928,2,2,2,0,0.0,0.04063058741943770
2023-12-23 00:00:00,i3.4xlarge,io,prod,883.2549977915,1355.902483,16,78099983.02080000,124.928,2,2,2,0,0.0,0.04071342744341650
2023-12-23 00:00:00,i3.4xlarge,io,prod,928.4582096395,1580.071908,16,91012141.90080000,124.928,2,2,2,0,0.0,0.03672531472059360
2023-12-23 00:00:00,i3.4xlarge,io,prod,1117.4149874694,1900.476365,16,109467438.624,124.928,2,2,2,0,0.0,0.03674785859114720
2023-12-23 00:00:00,i4i.4xlarge,io,prod,53.0974383094,81.941109,16,4719807.8784,131.072,2,2,2,0,0.0,0.04049969465677480
2023-12-23 00:00:00,i4i.4xlarge,io,prod,28.0486810445,43.242783,16,2490784.3008000000,131.072,2,2,2,0,0.0,0.04053954078952900
2023-12-23 00:00:00,i4i.4xlarge,io,prod,18.348346036800000,27.058886,16,1558591.8336,131.072,2,2,2,0,0.0,0.042380592730240300
2023-12-23 00:00:00,i4i.4xlarge,io,prod,20.6169353682,30.406106,16,1751391.7056,131.072,2,2,2,0,0.0,0.042378279563733000
2023-12-23 00:00:00,m4.4xlarge,cmp,prod,1.0122851304,2.854724,16,164432.1024,65.536,2,1,1,8,82216.0512,0.0221625
2023-12-23 00:00:00,m4.4xlarge,cmp,prod,5.8165009344000000,16.387223,16,943904.0448000000,65.536,2,1,1,8,471952.02240000000,0.02218382628954280
2023-12-23 00:00:00,m5.4xlarge,cmp,prod,0.2275223938,0.644722,16,37135.9872,65.536,2,1,1,8,18567.9936,0.02205625
2023-12-23 00:00:00,m5.4xlarge,cmp,prod,0.2657534624,0.753056,16,43376.02560000000,65.536,2,1,1,8,21688.012800000000,0.02205625
2023-12-23 00:00:00,m5a.4xlarge,cmp,prod,12.4396201429,36.603894,16,2108384.2944,65.536,2,1,1,8,1054192.1472,0.021240260911345900
2023-12-23 00:00:00,m5a.4xlarge,cmp,prod,14.202009924800000,41.783058,16,2406704.1408000000,65.536,2,1,1,8,1203352.0704000000,0.021243672981044100
2023-12-23 00:00:00,m5ad.4xlarge,cmp,prod,0.124422939,0.237222,16,13663.9872,65.536,2,1,1,8,6831.9936,0.03278125
2023-12-23 00:00:00,m5ad.4xlarge,cmp,prod,1.1290135107,2.149725,16,123824.16,65.536,2,1,1,8,61912.08,0.032824358659247100
2023-12-23 00:00:00,m5ad.8xlarge,io,prod,0.7676902714,0.925002,32,106560.2304,131.072,4,2,2,16,53280.1152,0.025935426065295000
2023-12-23 00:00:00,m5d.4xlarge,cmp,prod,18.2853578109,40.696399,16,2344112.5824,65.536,2,1,1,8,1172056.2912,0.0280819652662942
2023-12-23 00:00:00,m5d.4xlarge,cmp,prod,37.0307610094,82.398337,16,4746144.2112,65.536,2,1,1,8,2373072.1056,0.028088219342187700
2023-12-23 00:00:00,m6a.4xlarge,cmp,prod,29.5960891903,72.723607,16,4188879.7632,65.536,2,1,1,8,2094439.8816,0.025435421188524800
2023-12-23 00:00:00,m6a.4xlarge,cmp,prod,18.6846584315,45.922779,16,2645152.0704,65.536,2,1,1,8,1322576.0352,0.02542945303830050
2023-12-23 00:00:00,m6a.4xlarge,cmp,prod,76.8254885714,215.15328,16,12392828.928,65.536,2,1,1,8,6196414.464,0.022317080342500500
2023-12-23 00:00:00,m6a.4xlarge,cmp,prod,55.1858514096,154.562216,16,8902783.6416,65.536,2,1,1,8,4451391.8208,0.02231538730720580
2023-12-23 00:00:00,m6a.4xlarge,cmp,prod,28.935838909,76.839731,16,4425968.5056,65.536,2,1,1,8,2212984.2528,0.023535870158271400
2023-12-23 00:00:00,m6a.4xlarge,cmp,prod,41.4507809209,110.128328,16,6343391.692800000,65.536,2,1,1,8,3171695.8464000000,0.023524136383476600
2023-12-23 00:00:00,m6i.4xlarge,cmp,prod,6.3153314283,19.043051,16,1096879.7376000000,65.536,2,1,1,8,548439.8688000000,0.020727152086540700
2023-12-23 00:00:00,m6i.4xlarge,cmp,prod,7.0200993473,21.181118,16,1220032.3968,65.536,2,1,1,8,610016.1984,0.020714497185948800
2023-12-23 00:00:00,m6i.4xlarge,cmp,prod,1.041418235,2.913058,16,167792.1408,65.536,2,1,1,8,83896.0704,0.022343750000000000
2023-12-23 00:00:00,m6i.4xlarge,cmp,prod,4.35454734,12.180552000000000,16,701599.7952000000,65.536,2,1,1,8,350799.89760000000,0.022343750000000000
2023-12-23 00:00:00,m6id.4xlarge,cmp,prod,28.2300308732,62.865551000000000,16,3621055.7376000000,65.536,2,1,1,8,1810527.8688000000,0.028065878712730900
2023-12-23 00:00:00,m6id.4xlarge,cmp,prod,43.2487634784,96.342514,16,5549328.8064,65.536,2,1,1,8,2774664.4032,0.028056645038347200
2023-12-23 00:00:00,m6idn.4xlarge,cmp,prod,0.2548120866,0.353611,16,20367.9936,65.536,2,1,1,8,10183.9968,0.045037500000000000
2023-12-23 00:00:00,m6idn.4xlarge,cmp,prod,0.5564646144000000,0.772224,16,44480.1024,65.536,2,1,1,8,22240.0512,0.0450375
2023-12-23 00:00:00,m6in.4xlarge,cmp,prod,27.9452223763,33.48834,16,1928928.384,65.536,2,1,1,8,964464.192,0.052154761881859500
2023-12-23 00:00:00,m6in.4xlarge,cmp,prod,33.8022300129,40.507786,16,2333248.4736,65.536,2,1,1,8,1166624.2368,0.052153908777099000
2023-12-23 00:00:00,m6in.4xlarge,cmp,prod,4.4296100287,6.207222,16,357535.9872,65.536,2,1,1,8,178767.9936,0.04460137349586500
2023-12-23 00:00:00,m6in.4xlarge,cmp,prod,3.8296092539,5.364443,16,308991.9168,65.536,2,1,1,8,154495.9584,0.044617974013098800
2023-12-23 00:00:00,m6in.4xlarge,cmp,prod,15.166850661000000,15.525271,16,894255.6096,65.536,2,1,1,8,447127.8048,0.06105710916817490
2023-12-23 00:00:00,m6in.4xlarge,cmp,prod,33.2780108916,34.202498,16,1970063.8848000000,65.536,2,1,1,8,985031.9424000000,0.06081063671796720
2023-12-23 00:00:00,m7i.4xlarge,cmp,prod,0.0729615765,0.166389,16,9584.0064,65.536,2,1,1,8,4792.0032,0.02740625
2023-12-23 00:00:00,r4.2xlarge,cmp,prod,119.888590013,438.899142,8,12640295.2896,62.464,1,1,1,0,0.0,0.03414468682562380
2023-12-23 00:00:00,r4.2xlarge,cmp,prod,124.048352619,454.147796,8,13079456.5248,62.464,1,1,1,0,0.0,0.034143167078972200
2023-12-23 00:00:00,r4.2xlarge,cmp,prod,3.7812911643,13.281669,8,382512.06720000000,62.464,1,1,1,0,0.0,0.035587500000000000
2023-12-23 00:00:00,r4.2xlarge,cmp,prod,14.3117853861,50.279173,8,1448040.1824,62.464,1,1,1,0,0.0,0.03558079949450440
2023-12-23 00:00:00,r4.2xlarge,cmp,prod,330.2548950106,1135.6038910000000,8,32705392.060800000,62.464,1,1,1,0,0.0,0.03635234275216570
2023-12-23 00:00:00,r4.2xlarge,cmp,prod,339.9321855675,1168.748883,8,33659967.8304,62.464,1,1,1,0,0.0,0.036356418229781100
2023-12-23 00:00:00,r5.2xlarge,cmp,prod,0.0421834177,0.166667,8,4800.0096,65.536,1,1,1,0,0.0,0.0316375
2023-12-23 00:00:00,r5.2xlarge,cmp,prod,0.0397227795,0.156945,8,4520.016,65.536,1,1,1,0,0.0,0.0316375
2023-12-23 00:00:00,r5.2xlarge,cmp,prod,18.1769780078,58.225836,8,1676904.0768,65.536,1,1,1,0,0.0,0.0390225784130433
2023-12-23 00:00:00,r5.2xlarge,cmp,prod,23.5331554268,75.372783,8,2170736.1504,65.536,1,1,1,0,0.0,0.03902793967883610
2023-12-23 00:00:00,r5.2xlarge,cmp,prod,346.55684407,1285.255904,8,37015370.0352,65.536,1,1,1,0,0.0,0.03370504299877540
2023-12-23 00:00:00,r5.2xlarge,cmp,prod,402.7357533156,1489.8232980000000,8,42906910.98240000,65.536,1,1,1,0,0.0,0.033790563774933000
2023-12-23 00:00:00,r5a.2xlarge,cmp,prod,1.7179210256,7.443332,8,214367.9616,65.536,1,1,1,0,0.0,0.02885
2023-12-23 00:00:00,r5a.2xlarge,cmp,prod,2.636760752,11.42444,8,329023.87200000000,65.536,1,1,1,0,0.0,0.028850000000000000
2023-12-23 00:00:00,r5ad.2xlarge,cmp,prod,9.123356419,27.917501,8,804024.0288000000,65.536,1,1,1,0,0.0,0.0408496287821392
2023-12-23 00:00:00,r5ad.2xlarge,cmp,prod,10.9831284105,33.599999,8,967679.9712000000,65.536,1,1,1,0,0.0,0.040859853933701000
2023-12-23 00:00:00,r5n.2xlarge,cmp,prod,0.3340305344,0.951112,8,27392.025600000000,65.536,1,1,1,0,0.0,0.04390000000000000
2023-12-23 00:00:00,r6a.2xlarge,cmp,prod,28.8429819366,127.086673,8,3660096.1824000000,65.536,1,1,1,0,0.0,0.02836940063790170
2023-12-23 00:00:00,r6a.2xlarge,cmp,prod,37.3769004106,164.723887,8,4744047.945600000,65.536,1,1,1,0,0.0,0.02836329712960820
2023-12-23 00:00:00,r6a.2xlarge,cmp,prod,10.2469268578,42.533608,8,1224967.9104,65.536,1,1,1,0,0.0,0.03011420656401870
2023-12-23 00:00:00,r6a.2xlarge,cmp,prod,12.1275788056,50.361676,8,1450416.2688000000,65.536,1,1,1,0,0.0,0.0301012093144001
2023-12-23 00:00:00,r6i.2xlarge,cmp,prod,6.5223519656,29.091668,8,837840.0384,65.536,1,1,1,0,0.0,0.028025000000000000
2023-12-23 00:00:00,r6i.2xlarge,cmp,prod,8.1799991034,36.485277,8,1050775.9776,65.536,1,1,1,0,0.0,0.028025000000000000
2023-12-23 00:00:00,r6idn.4xlarge,io,prod,0.09338343,0.113055,16,6511.968,131.072,2,2,2,0,0.0,0.051625
2023-12-23 00:00:00,r6in.2xlarge,cmp,prod,13.869452185,34.055284,8,980792.1792,65.536,1,1,1,0,0.0,0.05090785685783740
2023-12-23 00:00:00,r6in.2xlarge,cmp,prod,11.0925449603,27.252495,8,784871.856,65.536,1,1,1,0,0.0,0.05087857533915700
2023-12-23 00:00:00,r7a.2xlarge,cmp,prod,6.8690244612,20.351664,8,586127.9232,65.536,1,1,1,0,0.0,0.04218957514481370
2023-12-23 00:00:00,r7a.2xlarge,cmp,prod,7.1554328785,21.197498,8,610487.9424000000,65.536,1,1,1,0,0.0,0.04219503215957370
2023-12-23 00:00:00,r7a.2xlarge,cmp,prod,8.4457027789,26.317227,8,757936.1376,65.536,1,1,1,0,0.0,0.04011489688341780
2023-12-23 00:00:00,r7a.2xlarge,cmp,prod,8.5114159029,26.489443,8,762895.9584,65.536,1,1,1,0,0.0,0.04016418872463650
2023-12-23 00:00:00,r7i.2xlarge,cmp,prod,0.2419296992,0.881668,8,25392.0384,65.536,1,1,1,0,0.0,0.0343
2023-12-23 00:00:00,r7i.2xlarge,cmp,prod,0.8925620088,3.252777,8,93679.9776,65.536,1,1,1,0,0.0,0.034300000000000000
2023-12-23 00:00:00,r7i.2xlarge,cmp,prod,11.7466527633,41.706945,8,1201160.0160000000,65.536,1,1,1,0,0.0,0.035205925425909300
2023-12-23 00:00:00,r7i.2xlarge,cmp,prod,12.9489897456,45.985281,8,1324376.0928,65.536,1,1,1,0,0.0,0.03519873496478150
2023-12-23 00:00:00,r7i.2xlarge,cmp,prod,10.4260062368,42.313337000000000,8,1218624.1056000000,65.536,1,1,1,0,0.0,0.030800000000000000
2023-12-23 00:00:00,r7i.2xlarge,cmp,prod,8.027986736000000,32.581115000000000,8,938336.1120000000,65.536,1,1,1,0,0.0,0.030800000000000000
2023-12-23 00:00:00,r7iz.2xlarge,cmp,prod,0.6220671141,1.318612,8,37976.02560000000,65.536,1,1,1,0,0.0,0.05896987837400240
2023-12-23 00:00:00,r7iz.2xlarge,cmp,prod,0.8779497034,1.860834,8,53592.0192,65.536,1,1,1,0,0.0,0.05897555231955130
2023-12-23 00:00:00,r7iz.2xlarge,cmp,prod,3.4353793705000000,8.882226,8,255808.1088,65.536,1,1,1,0,0.0,0.048346261546655100
2023-12-23 00:00:00,r7iz.2xlarge,cmp,prod,3.2649396686000000,8.444444,8,243199.98720000000,65.536,1,1,1,0,0.0,0.04832970158544480
2023-12-24 00:00:00,c5.2xlarge,cmp,prod,5.904,24.0,8,691200.0,16.384,1,0,0,8,691200.0,0.03075
2023-12-24 00:00:00,c5.2xlarge,cmp,prod,5.904,24.0,8,691200.0,16.384,1,0,0,8,691200.0,0.03075
2023-12-24 00:00:00,c5.2xlarge,cmp,prod,5.904,24.0,8,691200.0,16.384,1,0,0,8,691200.0,0.03075
2023-12-24 00:00:00,c5.2xlarge,cmp,prod,5.904,24.0,8,691200.0,16.384,1,0,0,8,691200.0,0.03075
2023-12-24 00:00:00,c5.2xlarge,cmp,prod,11.808,48.0,8,1382400.0,16.384,1,0,0,8,1382400.0,0.03075
2023-12-24 00:00:00,c5.2xlarge,cmp,prod,11.808,48.0,8,1382400.0,16.384,1,0,0,8,1382400.0,0.03075
2023-12-24 00:00:00,c5.2xlarge,cmp,prod,11.808,48.0,8,1382400.0,16.384,1,0,0,8,1382400.0,0.03075
2023-12-24 00:00:00,c5.2xlarge,cmp,prod,11.808,48.0,8,1382400.0,16.384,1,0,0,8,1382400.0,0.03075
2023-12-24 00:00:00,c5.2xlarge,io,prod,5.904,24.0,8,691200.0,16.384,1,0,0,8,691200.0,0.03075
